C	Month	Day	Hour	Minute	DOY	TOD	DEC	zm	hc	z0	umean	h	ol	sigmav	ustar	wind_dir	Incident Solar
								2	0.4	0.06	0.997214	3000	-12.893	0.48784	0.132042	18.4569	
								2	0.4	0.06	1.15578	3000	-22.3458	0.552767	0.223997	46.9616	
								2	0.4	0.06	1.36564	3000	-13.1931	0.455776	0.234566	25.418	
								2	0.4	0.06	1.08734	3000	-15.997	0.560224	0.256366	55.8095	
								2	0.4	0.06	0.903412	3000	-6.61069	0.532142	0.194263	47.1427	
								2	0.4	0.06	1.05042	3000	-6.38366	0.778989	0.201175	116.566	
								2	0.4	0.06	1.61991	3000	-19.4574	0.705565	0.298726	133.711	
								2	0.4	0.06	1.29671	3000	-7.7905	0.618777	0.217838	137.631	
								2	0.4	0.06	1.36901	3000	-18.5495	0.838351	0.273336	127.907	
								2	0.4	0.06	1.31535	3000	-10.9492	0.827673	0.252738	137.892	
								2	0.4	0.06	2.22963	3000	-26.1297	0.80109	0.319004	161.466	
								2	0.4	0.06	1.0394	3000	-35.8961	0.803324	0.263863	153.858	
								2	0.4	0.06	0.835389	3000	-13.9268	0.561583	0.196052	184.893	
								2	0.4	0.06	1.06719	3000	-23.8193	0.515732	0.130846	253.388	
								2	0.4	0.06	0.473818	3000	-90.8162	0.384562	0.0964791	229.012	
								2	0.4	0.06	0.256255	3000	-11.7451	0.351383	0.0535639	2.12061	
								2	0.4	0.06	0.47639	3000	-2.38014	0.198889	0.0345116	79.3116	
								2	0.4	0.06	0.289355	3000	2.61966	0.138546	0.0309834	150.538	
								2	0.4	0.06	0.174885	3000	-6.55164	0.2069	0.0619841	294.001	
								2	0.4	0.06	0.0304922	3000	-4.09717	0.145585	-9999	288.252	
								2	0.4	0.06	0.311553	3000	2.87932	0.1447	0.0506399	302.406	
								2	0.4	0.06	0.513314	3000	2.00874	0.310714	0.0553729	191.786	
								2	0.4	0.06	1.03076	3000	13.0939	0.288415	0.122441	141.134	
								2	0.4	0.06	1.42501	3000	34.1555	0.338833	0.220727	148.675	
								2	0.4	0.06	1.87517	3000	83.7041	0.523398	0.319792	141.969	
								2	0.4	0.06	2.47273	3000	151.056	0.767882	0.431605	142.536	
								2	0.4	0.06	1.43564	3000	14.2088	0.453136	0.164367	181.066	
								2	0.4	0.06	2.79871	3000	129.737	0.537085	0.314435	158.872	
								2	0.4	0.06	3.27747	3000	186.511	0.710588	0.385067	157.496	
								2	0.4	0.06	3.81492	3000	256.533	0.957979	0.525861	149.304	
								2	0.4	0.06	5.48908	3000	365.247	1.14469	0.660902	152.828	
								2	0.4	0.06	5.51544	3000	314.104	1.11496	0.630654	156.55	
								2	0.4	0.06	5.6876	3000	368.504	0.987256	0.558998	159.107	
								2	0.4	0.06	6.07389	3000	-7806.42	1.15203	0.625511	160.079	
								2	0.4	0.06	5.76636	3000	-551.924	1.11912	0.592669	160.047	
								2	0.4	0.06	6.8228	3000	1017.95	1.29914	0.63161	162.312	
								2	0.4	0.06	7.93845	3000	156.404	1.44438	0.807298	162.419	
								2	0.4	0.06	8.26173	3000	367.716	1.51523	0.785586	158.954	
								2	0.4	0.06	8.3201	3000	887.401	1.53048	0.848648	156.416	
								2	0.4	0.06	7.67954	3000	556.293	1.23186	0.684406	166.462	
								2	0.4	0.06	8.1525	3000	667.264	1.40608	0.747607	161.778	
								2	0.4	0.06	7.13436	3000	563.471	1.19857	0.673419	162.375	
								2	0.4	0.06	6.61235	3000	373.701	1.16883	0.626235	160.391	
								2	0.4	0.06	5.63326	3000	242.656	0.932609	0.518588	163.891	
								2	0.4	0.06	5.84917	3000	385.395	1.0217	0.59372	160.773	
								2	0.4	0.06	6.7143	3000	353.239	1.15906	0.65703	160.122	
								2	0.4	0.06	7.25313	3000	637.99	1.22447	0.665141	161.071	
								2	0.4	0.06	7.61096	3000	705.82	1.26254	0.759386	163.188	
								2	0.4	0.06	7.70471	3000	862.468	1.28914	0.723572	161.289	
								2	0.4	0.06	7.32212	3000	1171.44	1.20302	0.677607	163.146	
								2	0.4	0.06	6.77189	3000	1229.99	1.13193	0.659533	163.551	
								2	0.4	0.06	6.45801	3000	877.538	1.11141	0.604872	161.255	
								2	0.4	0.06	6.49381	3000	939.896	1.10955	0.612019	161.705	
								2	0.4	0.06	6.55864	3000	1089.03	1.12116	0.612219	163.361	
								2	0.4	0.06	6.55543	3000	-970.438	1.12635	0.629736	161.944	
								2	0.4	0.06	6.69424	3000	-587.44	1.11414	0.598108	164.913	
								2	0.4	0.06	6.28378	3000	-230.914	1.10805	0.599068	162.726	
								2	0.4	0.06	6.05462	3000	-189.611	1.06357	0.583629	162.594	
								2	0.4	0.06	5.41436	3000	-138.019	0.976302	0.524221	161.384	
								2	0.4	0.06	4.34959	3000	-156.652	0.917085	0.442366	157.101	
								2	0.4	0.06	3.73431	3000	-356.058	0.946821	0.503094	150.059	
								2	0.4	0.06	3.09162	3000	-288.376	0.879539	0.511091	141.701	
								2	0.4	0.06	2.54869	3000	7600.85	0.678085	0.361196	148.183	
								2	0.4	0.06	2.67984	3000	545.599	0.497694	0.296297	155.9	
								2	0.4	0.06	2.05184	3000	347.808	0.545893	0.288523	146.515	
								2	0.4	0.06	1.0939	3000	96.6389	0.291955	0.179864	138.552	
								2	0.4	0.06	0.892924	3000	51.4178	0.243727	0.156867	137.226	
								2	0.4	0.06	0.515629	3000	1.01898	0.213559	-9999	303.913	
								2	0.4	0.06	0.464177	3000	113.724	0.477383	0.136975	142.286	
								2	0.4	0.06	0.421079	3000	2.80271	0.337913	0.0375671	93.7054	
								2	0.4	0.06	0.322	3000	-3.80786	0.118046	0.0271574	99.5416	
								2	0.4	0.06	0.382089	3000	-10.37	0.373254	0.101539	89.177	
								2	0.4	0.06	0.164379	3000	0.715569	0.188943	-9999	66.3927	
								2	0.4	0.06	0.336084	3000	30.4037	0.364682	0.0749221	234.098	
								2	0.4	0.06	0.389748	3000	-69.8574	0.199502	0.13501	272.39	
								2	0.4	0.06	0.40897	3000	-11.3325	0.521456	0.0510808	40.6973	
								2	0.4	0.06	0.513803	3000	58.9118	0.255879	0.120221	20.9276	
								2	0.4	0.06	0.398532	3000	7.64464	0.502644	0.0596517	101.612	
								2	0.4	0.06	0.0975945	3000	-36.7016	0.293106	-9999	201.671	
								2	0.4	0.06	1.2659	3000	1.16634	0.141274	0.0413335	300.812	
								2	0.4	0.06	0.859766	3000	-10.8784	0.693551	0.122209	353.388	
								2	0.4	0.06	0.755366	3000	5.33226	0.267257	0.0558454	317.05	
								2	0.4	0.06	0.299251	3000	-40.9258	0.191821	0.0733554	329.287	
								2	0.4	0.06	1.08431	3000	2.23727	0.467275	0.0694531	315.131	
								2	0.4	0.06	1.56141	3000	23.2782	0.302615	0.122526	347.333	
								2	0.4	0.06	2.17355	3000	84.2581	0.350698	0.158819	341.426	
								2	0.4	0.06	2.11938	3000	188.279	0.386104	0.151172	346.037	
								2	0.4	0.06	1.87923	3000	-986.638	0.44897	0.155346	2.61172	
								2	0.4	0.06	1.53913	3000	426.96	0.313357	0.140899	2.15349	
								2	0.4	0.06	1.34106	3000	302.709	0.256392	0.11863	10.1254	
								2	0.4	0.06	0.866194	3000	2147.68	0.24188	0.0699349	11.8693	
								2	0.4	0.06	1.03418	3000	253.801	0.21303	0.0879775	7.06517	
								2	0.4	0.06	1.28722	3000	546.905	0.366463	0.107028	357.965	
								2	0.4	0.06	1.29392	3000	148.088	0.307229	0.115309	359.022	
								2	0.4	0.06	1.02706	3000	-18.0614	0.217135	0.0958884	348.124	
								2	0.4	0.06	1.13524	3000	-52.3454	0.243887	0.115186	4.17071	
								2	0.4	0.06	0.97767	3000	-9.44612	0.288144	0.134439	358.354	
								2	0.4	0.06	0.936816	3000	-13.2815	0.465113	0.166046	344.035	
								2	0.4	0.06	-9999	3000	-9999	-9999	-9999	-9999	
								2	0.4	0.06	-9999	3000	-9999	-9999	-9999	-9999	
								2	0.4	0.06	1.91224	3000	-9.50692	0.677147	0.199102	323.247	
								2	0.4	0.06	2.33494	3000	-10.901	0.653873	0.227183	355.739	
								2	0.4	0.06	2.16185	3000	-16.2162	0.790277	0.251167	347.661	
								2	0.4	0.06	2.32559	3000	-11.6782	0.866226	0.236912	353.44	
								2	0.4	0.06	2.61177	3000	-11.994	0.824917	0.258221	351.441	
								2	0.4	0.06	2.28068	3000	-6.92445	0.830492	0.203764	358.977	
								2	0.4	0.06	1.90583	3000	-6.6164	0.954572	0.214295	4.1412	
								2	0.4	0.06	1.60931	3000	-8.07583	0.981931	0.236574	356.711	
								2	0.4	0.06	2.3901	3000	-16.197	0.988046	0.273202	348.691	
								2	0.4	0.06	2.20834	3000	-15.5283	0.799941	0.247918	357.678	
								2	0.4	0.06	2.48879	3000	-14.6207	0.675649	0.199951	351.632	
								2	0.4	0.06	2.75228	3000	-59.4054	0.548592	0.253575	356.59	
								2	0.4	0.06	2.43759	3000	175.462	0.422134	0.18473	353.771	
								2	0.4	0.06	1.37198	3000	12.5729	0.28506	0.104008	337.529	
								2	0.4	0.06	1.04092	3000	4.2278	0.300418	0.0560302	334.493	
								2	0.4	0.06	0.996832	3000	19.0582	0.170626	0.0457315	295.373	
								2	0.4	0.06	0.901008	3000	0.262535	0.120177	0.0137165	304.729	
								2	0.4	0.06	1.12233	3000	0.615422	0.223106	0.0358459	314.826	
								2	0.4	0.06	1.15772	3000	2.84431	0.179124	0.0516117	336.673	
								2	0.4	0.06	1.32624	3000	1.68131	0.234696	0.0443323	307.298	
								2	0.4	0.06	1.4608	3000	2.84641	0.17135	0.0615508	302.066	
								2	0.4	0.06	1.61194	3000	4.69812	0.196299	0.0979327	314.715	
								2	0.4	0.06	1.562	3000	5.5906	0.219186	0.1048	316.013	
								2	0.4	0.06	1.18364	3000	3.02667	0.384952	0.052685	314.309	
								2	0.4	0.06	1.264	3000	0.735016	0.173833	0.0337546	322.737	
								2	0.4	0.06	1.34673	3000	1.21199	0.208463	0.0367202	317.587	
								2	0.4	0.06	0.886842	3000	-0.590911	0.128675	0.0154485	283.188	
								2	0.4	0.06	1.28057	3000	-2.71734	0.196275	0.024338	276.823	
								2	0.4	0.06	1.31186	3000	0.318822	0.116622	0.0181755	280.568	
								2	0.4	0.06	0.830318	3000	3.69683	0.114375	0.0496399	277.977	
								2	0.4	0.06	0.350737	3000	2.2354	0.114537	0.0275117	277.919	
								2	0.4	0.06	0.720037	3000	1.25104	0.168338	0.0373123	275.327	
								2	0.4	0.06	0.802304	3000	8.37483	0.164519	0.0233246	294.576	
								2	0.4	0.06	0.518687	3000	2.12097	0.127113	0.0179164	283.116	
								2	0.4	0.06	0.151023	3000	4.22588	0.233076	0.105409	247.401	
								2	0.4	0.06	0.3204	3000	0.227367	0.397019	0.0185752	67.8574	
								2	0.4	0.06	0.591412	3000	-6.86291	0.225818	0.0375909	305.13	
								2	0.4	0.06	0.983071	3000	1.1978	0.0971354	0.0125386	296.396	
								2	0.4	0.06	0.650392	3000	-3.61786	0.185066	0.0332939	298.513	
								2	0.4	0.06	0.0615891	3000	0.465613	0.299226	-9999	64.8403	
								2	0.4	0.06	0.516804	3000	0.729239	0.127848	0.0171853	288.989	
								2	0.4	0.06	0.142805	3000	7.07313	0.519065	-9999	102.584	
								2	0.4	0.06	0.573301	3000	-4.28604	0.148783	0.067598	155.324	
								2	0.4	0.06	0.289492	3000	53.279	0.304916	0.0859871	25.1458	
								2	0.4	0.06	1.62928	3000	-15.0678	0.472923	0.15639	6.14193	
								2	0.4	0.06	1.30652	3000	-24.8937	0.564516	0.219187	46.3438	
								2	0.4	0.06	1.17053	3000	-25.6145	0.532846	0.292954	86.3321	
								2	0.4	0.06	1.22949	3000	-17.1934	0.595382	0.247448	106.914	
								2	0.4	0.06	1.12754	3000	-15.9767	0.611214	0.274385	128.92	
								2	0.4	0.06	0.638833	3000	-5.69536	0.605547	0.215511	75.6679	
								2	0.4	0.06	0.969017	3000	-5.87128	0.673577	0.216531	55.1012	
								2	0.4	0.06	1.34545	3000	-10.2753	0.804072	0.262465	27.6783	
								2	0.4	0.06	1.22477	3000	-6.76792	0.653408	0.227047	53.6074	
								2	0.4	0.06	1.06388	3000	-13.7417	0.747251	0.283829	43.5297	
								2	0.4	0.06	1.52587	3000	-21.1108	0.845695	0.33211	84.6135	
								2	0.4	0.06	1.64491	3000	-24.8885	0.805675	0.313798	106.913	
								2	0.4	0.06	1.4569	3000	-26.7147	0.649311	0.317578	102.036	
								2	0.4	0.06	0.999949	3000	-13.1354	0.617906	0.227108	102.296	
								2	0.4	0.06	0.711383	3000	-13.067	0.49178	0.187855	93.6455	
								2	0.4	0.06	0.775743	3000	-7.0066	0.381397	0.137477	146.337	
								2	0.4	0.06	0.594954	3000	-11.1767	0.267207	0.105046	138.201	
								2	0.4	0.06	0.486082	3000	-8.93385	0.176589	0.0891229	273.693	
								2	0.4	0.06	0.682373	3000	74.5628	0.213471	0.0829271	250.165	
								2	0.4	0.06	0.398966	3000	-2.53626	0.194995	0.0374141	155.123	
								2	0.4	0.06	0.910827	3000	-1.78824	0.23006	0.0709846	117.031	
								2	0.4	0.06	0.0291219	3000	7.49976	0.40586	-9999	315.099	
								2	0.4	0.06	0.100359	3000	1.35365	0.200575	0.0348208	207.916	
								2	0.4	0.06	0.227072	3000	1.64712	0.106644	0.04108	91.0444	
								2	0.4	0.06	0.322536	3000	-2.12047	0.158337	0.0518212	297.534	
								2	0.4	0.06	0.0897227	3000	3.21106	0.0992774	0.0249369	23.0026	
								2	0.4	0.06	0.0686361	3000	-2.68459	0.270994	-9999	346.933	
								2	0.4	0.06	0.385516	3000	6.55203	0.105733	0.0733551	74.2451	
								2	0.4	0.06	0.165135	3000	-4.11674	0.205958	0.0405728	291.168	
								2	0.4	0.06	0.206811	3000	1.60343	0.258736	0.0382048	5.7685	
								2	0.4	0.06	0.265297	3000	0.925806	0.111074	0.0430903	95.2304	
								2	0.4	0.06	0.37726	3000	3.63448	0.107776	0.0429709	85.488	
								2	0.4	0.06	0.240403	3000	0.872977	0.0732816	0.04934	89.0755	
								2	0.4	0.06	0.334818	3000	-1.29586	0.127398	0.0315078	324.742	
								2	0.4	0.06	0.252221	3000	8.69007	0.200622	-9999	322.273	
								2	0.4	0.06	0.245539	3000	-1.7398	0.168833	0.0294378	306.205	
								2	0.4	0.06	0.233671	3000	2.84496	0.0930164	-9999	28.9891	
								2	0.4	0.06	0.197456	3000	2.0912	0.0718575	0.0226362	166.075	
								2	0.4	0.06	0.0783571	3000	-1.35365	0.0611946	-9999	170.566	
								2	0.4	0.06	0.242487	3000	-6.3571	0.132771	0.0311761	189.788	
								2	0.4	0.06	0.139805	3000	119.17	0.100558	0.0404106	73.3706	
								2	0.4	0.06	0.130664	3000	-0.57255	0.112308	0.0251491	159.177	
								2	0.4	0.06	0.0738311	3000	-3.9132	0.135614	0.0334201	300.786	
								2	0.4	0.06	0.144173	3000	-0.629079	0.112296	0.0161671	17.8849	
								2	0.4	0.06	0.314737	3000	10.4687	0.209282	0.0595829	66.7993	
								2	0.4	0.06	0.264667	3000	-23.9822	0.185458	0.0825239	109.147	
								2	0.4	0.06	0.23076	3000	24.0642	0.289678	0.0749894	2.85458	
								2	0.4	0.06	0.38808	3000	-3.08481	0.252811	0.0833878	145.412	
								2	0.4	0.06	0.338128	3000	-3.16802	0.267465	0.0763625	165.135	
								2	0.4	0.06	0.626159	3000	-9.5173	0.272647	0.133518	164.061	
								2	0.4	0.06	0.532687	3000	-8.55623	0.394066	0.147281	162.911	
								2	0.4	0.06	0.537024	3000	-14.7175	0.414126	0.175778	122.567	
								2	0.4	0.06	0.569467	3000	-4.35478	0.338011	0.121973	189.964	
								2	0.4	0.06	0.110779	3000	-2.42933	0.429737	-9999	98.1835	
								2	0.4	0.06	0.477544	3000	-1.53857	0.418676	0.0836206	260.482	
								2	0.4	0.06	0.528288	3000	-2.36149	0.43089	0.109849	269.033	
								2	0.4	0.06	0.626483	3000	-1.45472	0.463079	0.104089	353.631	
								2	0.4	0.06	0.779243	3000	-4.43787	0.538804	0.149445	330.669	
								2	0.4	0.06	0.48242	3000	-2.74936	0.385101	0.128024	266.058	
								2	0.4	0.06	0.660121	3000	-16.8768	0.447582	0.211467	83.5985	
								2	0.4	0.06	0.985367	3000	-2.9525	0.7352	0.118966	13.65	
								2	0.4	0.06	1.05395	3000	-2.26372	0.490258	0.105123	2.87989	
								2	0.4	0.06	1.07057	3000	-6.54043	0.535224	0.135896	3.9169	
								2	0.4	0.06	1.57711	3000	-12.5685	0.509724	0.160552	1.40333	
								2	0.4	0.06	1.68861	3000	-30.5085	0.530679	0.161226	351.376	
								2	0.4	0.06	0.964541	3000	-34.1528	0.453432	0.0990551	349.376	
								2	0.4	0.06	1.25695	3000	-38.3035	0.317416	0.102495	12.6631	
								2	0.4	0.06	1.84755	3000	-202.148	0.474877	0.154384	358.356	
								2	0.4	0.06	1.18001	3000	-24.6205	0.401713	0.11465	12.6939	
								2	0.4	0.06	0.811481	3000	19.5275	0.32507	0.0839832	8.34188	
								2	0.4	0.06	1.39952	3000	-51.9576	0.237455	0.104378	347.994	
								2	0.4	0.06	0.739828	3000	41.0752	0.451346	0.101368	26.9246	
								2	0.4	0.06	0.519287	3000	-16.6567	0.319542	0.130781	23.2127	
								2	0.4	0.06	0.861234	3000	-35.7433	0.470433	0.10146	16.0826	
								2	0.4	0.06	0.890307	3000	-29.0675	0.320222	0.108408	23.166	
								2	0.4	0.06	0.44154	3000	78.3505	0.353234	0.124616	52.0659	
								2	0.4	0.06	0.575528	3000	-137.432	0.440648	0.147346	48.219	
								2	0.4	0.06	0.485076	3000	-16.4113	0.329889	0.110021	72.7399	
								2	0.4	0.06	0.994599	3000	-50.8173	0.420287	0.128398	31.7932	
								2	0.4	0.06	0.495581	3000	-28.7318	0.289128	0.120057	103.759	
								2	0.4	0.06	0.791073	3000	61.5923	0.367797	0.097439	32.6425	
								2	0.4	0.06	0.745587	3000	75.2339	0.339576	0.117693	45.1659	
								2	0.4	0.06	1.00761	3000	-98.7345	0.402729	0.158611	45.4066	
								2	0.4	0.06	0.841488	3000	-41.9727	0.375141	0.1424	49.8623	
								2	0.4	0.06	0.423125	3000	-30.3451	0.346815	0.0845322	16.0807	
								2	0.4	0.06	0.657524	3000	122.538	0.336017	0.143685	55.2134	
								2	0.4	0.06	0.726341	3000	-258.794	0.326679	0.170401	82.4321	
								2	0.4	0.06	0.669927	3000	-44.3148	0.268176	0.137532	87.6681	
								2	0.4	0.06	0.845166	3000	-793.857	0.446115	0.115853	44.6471	
								2	0.4	0.06	1.3141	3000	100.219	0.400019	0.114898	25.8983	
								2	0.4	0.06	0.867661	3000	97.4608	0.405213	0.0872689	6.55447	
								2	0.4	0.06	0.730008	3000	-49.0557	0.264033	0.0989791	357.536	
								2	0.4	0.06	0.21618	3000	-26.2572	0.238683	0.120321	265.659	
								2	0.4	0.06	0.558729	3000	-6.63299	0.26841	0.0516026	241.002	
								2	0.4	0.06	0.541313	3000	-25.2275	0.379967	0.0902841	168.106	
								2	0.4	0.06	0.493498	3000	-21.7154	0.2634	0.128233	194.379	
								2	0.4	0.06	0.492799	3000	-41.7674	0.506928	0.17887	247.568	
								2	0.4	0.06	0.925448	3000	-5.28609	0.422462	0.105938	301.333	
								2	0.4	0.06	0.260189	3000	-3.25672	0.402936	-9999	343.257	
								2	0.4	0.06	0.933405	3000	-8.62417	0.567562	0.13588	16.2679	
								2	0.4	0.06	0.851324	3000	-13.8288	0.385077	0.172417	30.7591	
								2	0.4	0.06	0.778069	3000	-14.3461	0.606431	0.191139	42.7891	
								2	0.4	0.06	0.675131	3000	-14.0364	0.567168	0.158707	41.2649	
								2	0.4	0.06	0.617501	3000	-6.58295	0.454397	0.148454	110.23	
								2	0.4	0.06	0.337614	3000	-42.6341	0.295657	0.184238	140.148	
								2	0.4	0.06	0.662562	3000	-3.00072	0.438539	0.105837	198.522	
								2	0.4	0.06	0.535438	3000	-14.0498	0.548787	0.183845	266.888	
								2	0.4	0.06	0.590323	3000	-18.9837	0.731764	0.222078	100.417	
								2	0.4	0.06	0.627508	3000	-6.58426	0.676796	0.169094	116.584	
								2	0.4	0.06	0.68133	3000	-9.27553	0.497087	0.199495	180.282	
								2	0.4	0.06	1.3124	3000	-20.4304	0.473408	0.236348	139.835	
								2	0.4	0.06	1.59378	3000	-41.6574	0.51117	0.257294	144.924	
								2	0.4	0.06	1.23681	3000	-99.5919	0.362465	0.197805	141.345	
								2	0.4	0.06	1.45465	3000	-281.387	0.414081	0.241763	133.52	
								2	0.4	0.06	1.23605	3000	-144.518	0.461772	0.225068	129.898	
								2	0.4	0.06	1.1623	3000	-95.3972	0.424473	0.207855	126.725	
								2	0.4	0.06	1.28495	3000	-115.221	0.555397	0.211648	146.718	
								2	0.4	0.06	1.77792	3000	-318.977	0.700902	0.274087	152.722	
								2	0.4	0.06	1.67676	3000	-212.774	0.37251	0.183714	166.673	
								2	0.4	0.06	1.73309	3000	-185.856	0.461003	0.213437	168.913	
								2	0.4	0.06	1.70546	3000	-167.918	0.460609	0.201903	172.701	
								2	0.4	0.06	2.04221	3000	-397.576	0.49548	0.246875	171.706	
								2	0.4	0.06	2.05968	3000	-325.818	0.507087	0.233503	173.971	
								2	0.4	0.06	1.40974	3000	-214.086	0.45304	0.218829	158.348	
								2	0.4	0.06	1.53825	3000	224.204	0.309652	0.17691	175.44	
								2	0.4	0.06	1.63745	3000	-313.706	0.352112	0.205219	168.022	
								2	0.4	0.06	1.17978	3000	-1209.43	0.390437	0.200395	144.32	
								2	0.4	0.06	1.66245	3000	-276.629	0.473507	0.219323	168.538	
								2	0.4	0.06	1.35214	3000	-86.3802	0.316568	0.160443	172.29	
								2	0.4	0.06	1.03989	3000	-162.289	0.378066	0.18423	147.738	
								2	0.4	0.06	1.29933	3000	-72.1587	0.343682	0.165038	164.991	
								2	0.4	0.06	0.734326	3000	-125.338	0.41018	0.128998	169.679	
								2	0.4	0.06	0.635268	3000	-50.1289	0.349761	0.136402	154.041	
								2	0.4	0.06	0.772848	3000	-146.858	0.416642	0.174556	178.521	
								2	0.4	0.06	0.744503	3000	-62.435	0.338154	0.143223	145.341	
								2	0.4	0.06	0.793506	3000	-60.4937	0.331476	0.136322	162.87	
								2	0.4	0.06	0.582451	3000	-16.5212	0.240844	0.101102	156.696	
								2	0.4	0.06	0.666586	3000	-119.505	0.272129	0.167396	80.0245	
								2	0.4	0.06	0.61969	3000	-39.5291	0.391874	0.13772	132.903	
								2	0.4	0.06	0.22346	3000	-80.1546	0.56786	0.132372	76.8199	
								2	0.4	0.06	0.711913	3000	-204.687	0.5243	0.174783	74.0787	
								2	0.4	0.06	0.766117	3000	-49.5107	0.394369	0.141922	124.657	
								2	0.4	0.06	0.382493	3000	-63.4828	0.412484	0.131673	49.032	
								2	0.4	0.06	0.56134	3000	-38.9136	0.409026	0.143298	92.0557	
								2	0.4	0.06	1.01056	3000	-67.4773	0.354615	0.174407	37.6882	
								2	0.4	0.06	0.774707	3000	-35.7332	0.461212	0.169063	62.9806	
								2	0.4	0.06	0.687054	3000	-18.5403	0.431722	0.172772	77.4701	
								2	0.4	0.06	0.821686	3000	-18.706	0.381015	0.194057	107.715	
								2	0.4	0.06	0.95727	3000	-39.3184	0.507437	0.18346	116.156	
								2	0.4	0.06	1.03327	3000	-32.1234	0.541884	0.217383	130.963	
								2	0.4	0.06	0.989909	3000	-30.1336	0.633714	0.217727	122.376	
								2	0.4	0.06	1.09875	3000	-20.4149	0.703347	0.191946	146.572	
								2	0.4	0.06	1.19454	3000	-27.1427	0.450694	0.224093	153.182	
								2	0.4	0.06	0.683205	3000	-3.38657	0.292086	0.101301	167.289	
								2	0.4	0.06	0.434855	3000	-6.00694	0.57721	0.122762	48.0164	
								2	0.4	0.06	0.442261	3000	-9.65806	0.538864	-9999	47.4681	
								2	0.4	0.06	0.684859	3000	-21.0811	0.713519	0.18845	17.594	
								2	0.4	0.06	0.805186	3000	-38.426	0.676335	0.200361	72.3582	
								2	0.4	0.06	0.927956	3000	-42.3629	0.755864	0.217808	33.8828	
								2	0.4	0.06	0.900901	3000	-46.8602	0.495776	0.171432	9.01808	
								2	0.4	0.06	0.414727	3000	-16.877	0.487711	0.0985417	106.049	
								2	0.4	0.06	0.573887	3000	-107.948	0.484447	0.117098	115.264	
								2	0.4	0.06	0.345539	3000	-115.669	0.319648	0.144046	127.096	
								2	0.4	0.06	0.397894	3000	-36.7063	0.359182	0.10831	114.513	
								2	0.4	0.06	0.441093	3000	16.2903	0.397047	0.0794233	290.938	
								2	0.4	0.06	0.487177	3000	-699.999	0.475127	0.183579	308.079	
								2	0.4	0.06	0.605716	3000	-61.6956	0.65141	0.0955274	162.028	
								2	0.4	0.06	0.219792	3000	-35.8486	0.358548	-9999	150.998	
								2	0.4	0.06	0.490474	3000	-280.333	0.301572	0.149853	89.745	
								2	0.4	0.06	0.273651	3000	-45.1557	0.627777	-9999	103.647	
								2	0.4	0.06	0.895781	3000	-22.9119	0.345177	0.106942	158.151	
								2	0.4	0.06	0.677386	3000	-81.7598	0.392323	0.15979	111.783	
								2	0.4	0.06	0.709224	3000	-68.9996	0.394727	0.176182	130.133	
